93920.01.02.004;93920.01.02.004 Переводник Н-152/171 d100к;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 134;93;2;1;567;1;2
93920.01.04.014;Переводник Н-117/117 D182 d70к;Сталь 38ХГМ ф195 ;Сталь 38ХГМ;195;1 274;70;2;1;637;1;2
93900.01.00.025;93900.01.00.025 Переводник П-86/66к;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 112;24;3;1;371;1;3
86401.159;86401.159 Колокол КС 180 БР;Сталь 20Х ф230_1209300000;Сталь 20Х;230;1 234;138;2;1;617;1;2
91402.02.061;91402.02.061 Корпус;Сталь 40Х ф165 ;Сталь 40Х;165;928;35;2;1;464;1;2
93900.01.00.075;93900.01.00.075 Переводник П-171/147к;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 114;102;2;1;557;1;2
93910.00.049;93910.00.049 Переводник М-86/102;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 019;52;3;1;340;1;3
94000.00.007;94000.00.007 Переводник П60хВ73;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;1 029;50;5;1;206;1;5
94000.00.011;94000.00.011 Переводник ПВ60хВ73;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;904;56;5;1;181;1;5
94000.00.015;Переводник ПВ73х60;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 028;50;5;1;206;1;5
94000.00.022;94000.00.022 Переводник ПВ89хВ73;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 128;60;5;1;226;1;5
94100.00.00.042;94100.00.00.042 Переводник М 89 х Н З-102;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;899;70;3;1;300;1;3
95000.25.002;Плашка;Сталь 9ХС ф220_1512620000;Сталь 9ХС;220;1 078;93;15;3;127;3;5
90501.00.371;90501.00.371 Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 170;32;5;1;234;1;5
90501.00.381;Корпус;Сталь 40Х ф 95_1220950000;Сталь 40Х;95;1 054;22;5;1;211;1;5
90501.00.382;Пилот;Сталь 40Х ф 40_1204211000;Сталь 40Х;40;544;12;2;1;272;1;2
86502.120.001;Переводник (3-86)Л;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 078;50;5;1;216;1;5
91402.02.071;91402.02.071 Корпус;Сталь 40Х ф 95_1220950000;Сталь 40Х;95;823;35;2;1;412;1;2
91400.07.091;91400.07.091 Корпус;Сталь 40Х ф230_1209200000;Сталь 40Х;230;1 325;86;2;1;663;1;2
91400.07.081;Корпус;Сталь 40Х ф 95_1220950000;Сталь 40Х;95;883;35;2;1;442;1;2
92001.02.181;92001.02.181 Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 041;86;4;1;260;1;4
92001.02.191;92001.02.191 Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 041;86;4;1;260;1;4
94000.00.025М2;94000.00.025М2 Переводник П89х60;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 128;50;5;1;226;1;5
94000.00.025-01М2;Переводник П89х60 ЛЕВ;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 128;50;5;1;226;1;5
94100.00.00.043М2;Переводник М 89хН 3-76;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 161;32;4;1;290;1;4
94100.00.00.043-01М2;Переводник М 89хН 3-76 ЛЕВ;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 161;32;4;1;290;1;4
94110.00.003М2;Переводник М 89хМ 3-88;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 181;58;4;1;295;1;4
94110.00.003-01М2;Переводник М 89хМ 3-88 ЛЕВ;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 181;58;4;1;295;1;4
92001.02.201;Корпус;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 030;60;4;1;258;1;4
92001.02.211;Корпус;Сталь 20Х ф140_1263360000;Сталь 20Х;140;1 030;102;4;1;258;1;4
92001.02.221;Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;1 030;86;4;1;258;1;4
92201.02.581;Корпус;Сталь 20Х ф105_1257105000;Сталь 20Х;105;1 061;52;4;1;265;1;4
92201.02.591;Корпус;Сталь 20Х ф105_1257105000;Сталь 20Х;105;1 061;56;4;1;265;1;4
92201.02.601;92201.02.601 Корпус;Сталь 20Х ф145_1207400000;Сталь 20Х;145;1 061;93;4;1;265;1;4
92001.02.231;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 030;93;4;1;258;1;4
92001.02.241;Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;1 030;102;4;1;258;1;4
92001.02.251;92001.02.251 Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;1 030;108;4;1;258;1;4
92201.02.611;92201.02.611 Корпус;Сталь 20Х ф140_1263360000;Сталь 20Х;140;1 061;90;4;1;265;1;4
92201.02.621;92201.02.621 Корпус;Сталь 20Х ф140_1263360000;Сталь 20Х;140;1 061;93;4;1;265;1;4
86601.003М2;86601.003М2 Метчик МЭУ 69-100;Сталь 20Х ф120_1279120000;Сталь 20Х;120;920;20;2;1;460;1;2
92201.02.631;92201.02.631 Корпус;Сталь 20Х ф125_1281000000;Сталь 20Х;125;1 061;70;4;1;265;1;4
92201.02.641;Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 061;70;4;1;265;1;4
92201.02.651;92201.02.651 Корпус;Сталь 20Х ф 155;Сталь 20Х;155;1 061;102;4;1;265;1;4
86601.005М2;86601.005М2 Метчик МЭУ 25-45;Сталь 20ХГНМ ф  90_1209100000;Сталь 20ХГНМ;90;1 109;10;3;1;370;1;3
86601.006М2;86601.006М2 Метчик МЭУ 36-66;Сталь 20ХГНМ ф  90_1209100000;Сталь 20ХГНМ;90;1 259;14;3;1;420;1;3
86602.007М2;86602.007М2 Метчик МЭС-48;Сталь 20Х ф 75_1222340000;Сталь 20Х;75;1 247;14;5;1;249;1;5
86602.007-01М2;86602.007-01М2 Метчик МЭС-48Л;Сталь 20Х ф 75_1222340000;Сталь 20Х;75;1 247;14;5;1;249;1;5
91402.01.012;91402.01.012 Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;820;45;2;1;410;1;2
94010.00.004;94010.00.004 Переводник М60хМВ73;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 078;50;5;1;216;1;5
94010.00.005;94010.00.005 Переводник М В73х М73;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 079;58;5;1;216;1;5
94020.00.003;94020.00.003 Переводник Н60хН73;Сталь 38ХГМ ф 85_1212121300;Сталь 38ХГМ;85;1 128;50;5;1;226;1;5
94020.00.004;94020.00.004 Переводник НВ73хН60;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;1 128;50;5;1;226;1;5
94100.00.00.008;94100.00.00.008 Переводник МЗ-86хН73;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;870;59;3;1;290;1;3
94100.00.00.013;Переводник М В73хН З-76;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;824;32;3;1;275;1;3
94100.00.00.014;Переводник МВ73хН 3-86;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 162;52;4;1;291;1;4
94100.00.00.021;Переводник М3-86хНВ73;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 161;52;4;1;290;1;4
94100.00.00.027;Переводник МЗ-76хНВ73;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 162;45;4;1;291;1;4
93900.01.02.006;Переводник П-86/73 d32к;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 112;32;3;1;371;1;3
93900.01.02.009;93900.01.02.009 Переводник П-86/86 d38 к;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;807;38;2;1;404;1;2
93900.01.00.088;93900.01.00.088 Переводник П-86/65к;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 094;24;3;1;365;1;3
91401.01.016;91401.01.016 Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 390;32;2;1;695;1;2
94900.04.611;94900.04.611 Переводник П-147/152;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 034;90;2;1;517;1;2
94100.00.00.009;Переводник М 60хН 3-50;Сталь 38ХГМ ф 85_1212121300;Сталь 38ХГМ;85;1 102;28;4;1;276;1;4
86604.013;Метчик МСЗ-133;Сталь 20Х ф170_1231660000;Сталь 20Х;170;1 474;75;4;1;369;1;4
86604.012;86604.012 Метчик МСЗ-122;Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 110;56;3;1;370;1;3
86604.009;86604.009 Метчик МСЗ-117;Сталь 20Х ф150_1225500000;Сталь 20Х;150;1 005;56;3;1;335;1;3
86604.007;Метчик МСЗ-102;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 314;45;4;1;329;1;4
86604.006;Метчик МСЗ-101;Сталь 20Х ф130_1225600000;Сталь 20Х;130;1 001;40;3;1;334;1;3
86604.005;86604.005 Метчик МСЗ-88;Сталь 20Х ф120_1279120000;Сталь 20Х;120;988;32;3;1;329;1;3
86604.003;86604.003 Метчик МСЗ-76;Сталь 20Х ф105_1257105000;Сталь 20Х;105;929;14;3;1;310;1;3
86604.083;Метчик МСЗ-66/77 (3-65);Сталь 20Х ф 90_1224100000;Сталь 20Х;90;1 181;14;4;1;295;1;4
86604.082;86604.082 Метчик МСЗ-65/77 (3-65);Сталь 20Х ф 90_1224100000;Сталь 20Х;90;1 181;14;4;1;295;1;4
86604.084;86604.084 Метчик МСЗ-50/77 (3-65);Сталь 20Х ф 90_1224100000;Сталь 20Х;90;1 101;14;4;1;275;1;4
86604.085;Метчик МСЗ-38/77 (3-65);Сталь 20Х ф 90_1224100000;Сталь 20Х;90;1 021;14;4;1;255;1;4
93500.421;93500.421 Головка Г-3-86/127;Сталь 38ХГМ ф140_1208080000;Сталь 38ХГМ;140;1 225;38;3;1;408;1;3
93500.006;93500.006 Головка Г-З-76/114;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;798;32;2;1;399;1;2
93500.005;Головка Г-З-76/102;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;795;32;2;1;398;1;2
93920.00.00.038;Переводник Н-73/76;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;917;32;2;1;459;1;2
93920.00.00.046;Переводник Н-76/121;Сталь 38ХГМ ф155_1294110000;Сталь 38ХГМ;155;1 227;32;2;1;614;1;2
93920.00.05.016;93920.00.05.016 Переводник Н-76Л/76;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 007;32;2;1;504;1;2
98300.01.00.101;98300.01.00.101 Патрубок ПКН ВГР312/Н ВГР312-600-К2;Сталь 30ХМА ф100_1200401500;Сталь 30ХМА;100;1 227;75;2;1;614;1;2
86604.018М2;Метчик МСЗ-171;Сталь 20Х ф220 _1200190000;Сталь 20Х;220;894;80;2;1;447;1;2
86604.002М2;Метчик МСЗ-73;Сталь 20Х ф105_1257105000;Сталь 20Х;105;1 238;14;4;1;310;1;4
86604.002-01М2;Метчик МСЗ-73Л;Сталь 20Х ф105_1257105000;Сталь 20Х;105;1 238;14;4;1;310;1;4
86604.015М2;Метчик МСЗ-147;Сталь 20Х ф195 ;Сталь 20Х;195;820;75;2;1;410;1;2
86604.015-01М2;Метчик МСЗ-147Л;Сталь 20Х ф195 ;Сталь 20Х;195;820;75;2;1;410;1;2
92001.03.041;Корпус;Сталь 20Х ф 155;Сталь 20Х;155;986;117;3;1;329;1;3
92101.03.041;Корпус;Сталь 20Х ф 155;Сталь 20Х;155;984;117;3;1;328;1;3
93912.00.016;93912.00.016 Переводник М-147/152(Т);Сталь 20Х2Н4А ф210_1242210100;Сталь 20Х2Н4А;210;814;102;2;1;407;1;2
92201.02.661;Корпус;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 061;45;4;1;265;1;4
92201.02.671;Корпус;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 061;50;4;1;265;1;4
92201.02.681;Корпус;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 061;45;4;1;265;1;4
92201.02.691;92201.02.691 Корпус;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 061;50;4;1;265;1;4
86401.161;86401.161 Колокол КС98-76/114;Сталь 20Х ф125_1281000000;Сталь 20Х;125;980;75;2;1;490;1;2
93900.01.04.013;93900.01.04.013 Переводник П-73/73 d32 L350к;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;879;32;2;1;440;1;2
93900.01.00.055;93900.01.00.055 Переводник П-133/121к;Сталь 38ХГМ ф170_1212160000;Сталь 38ХГМ;170;997;80;2;1;499;1;2
93900.01.00.139;93900.01.00.139 Переводник П-65/73к;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;879;32;2;1;440;1;2
93900.01.00.141;93900.01.00.141 Переводник П-121/133к;Сталь 38ХГМ ф170_1212160000;Сталь 38ХГМ;170;997;80;2;1;499;1;2
94100.00.00.044;94100.00.00.044 Переводник М В60хН З-66;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;824;25;3;1;275;1;3
93920.01.03.006;Переводник Н-88/121 L350к;Сталь 38ХГМ ф155_1294110000;Сталь 38ХГМ;155;1 121;38;2;1;561;1;2
93920.01.03.013;Переводник Н-88/117 L350к;Сталь 38ХГМ ф150_1294070000;Сталь 38ХГМ;150;1 133;38;2;1;567;1;2
93920.01.04.001;93920.01.04.001 Переводник Н-88/88 d35 L350к;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 107;35;2;1;554;1;2
93920.01.04.003;93920.01.04.003 Переводник Н-76/88 d32 L350к;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 093;32;2;1;547;1;2
93920.01.04.016;93920.01.04.016 Переводник Н-76/76 d32 L350к;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 083;32;2;1;542;1;2
93920.01.04.017;Переводник Н-66/66 d25 L350к;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;1 033;25;2;1;517;1;2
93920.01.04.018;93920.01.04.018 Переводник Н-66/76 d25 L350к;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 057;25;2;1;529;1;2
93920.01.04.021;93920.01.04.021 Переводник Н-86/88 d35 L350к;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 093;35;2;1;547;1;2
93920.01.04.022;93920.01.04.022 Переводник Н-76/86 d32 L350к;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 087;32;2;1;544;1;2
93920.01.04.025;93920.01.04.025 Переводник Н-86/86 d35 L350к;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 087;35;2;1;544;1;2
93920.01.04.038;Переводник Н-73/76 d32 L350к;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 057;32;2;1;529;1;2
93920.01.04.039;93920.01.04.039 Переводник Н-65/66 d25 L350к;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;1 033;25;2;1;517;1;2
93920.01.04.041;Переводник Н-66/73 d25 L350к;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;1 033;25;2;1;517;1;2
93920.01.04.045;Переводник Н-73/73 d32 L350к;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;1 033;32;2;1;517;1;2
86401.939;Колокол К68-50/85 (3-65);Сталь 20Х ф 95_1283000000;Сталь 20Х;95;967;40;2;1;484;1;2
86502.130.001;Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 064;50;5;1;213;1;5
93900.01.02.037;Переводник П-102/86 d50к;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;887;50;2;1;444;1;2
93900.00.06.027;Переводник П-86/102 d68;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;827;68;2;1;414;1;2
93900.00.04.056;Переводник П-133/133 d90 L600;Сталь 38ХГМ ф185 ;Сталь 38ХГМ;185;1 234;90;2;1;617;1;2
93910.00.045;Переводник М-161/171;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;834;123;2;1;417;1;2
91400.07.101;Корпус;Сталь 40Х ф 95_1220950000;Сталь 40Х;95;887;35;2;1;444;1;2
86401.162;Колокол КС70-52;Сталь 20Х ф100_1209910000;Сталь 20Х;100;817;52;2;1;409;1;2
93900.00.00.142;Переводник П-102/66;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 007;24;2;1;504;1;2
94000.00.026;Переводник П В73хВ73;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 078;58;5;1;216;1;5
93700.042;Воронка;Сталь 38ХГМ ф110_1212120000;Сталь 38ХГМ;110;1 034;70;3;1;345;1;3
93900.10.00.001ИЭ;Ниппель 64,3;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;978;38;5;1;196;1;5
93900.10.00.002ИЭ;Муфта 64,3;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;812;24;7;1;116;1;7
93700.043;Воронка;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 034;70;3;1;345;1;3
93700.044;Воронка;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 034;70;3;1;345;1;3
93700.045;Воронка;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 034;90;3;1;345;1;3
93900.10.00.001;Переводник;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;1 004;38;3;1;335;1;3
93910.10.00.002;Переводник;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;944;35;3;1;315;1;3
86401.338;Колокол КВ82-60;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 247;40;2;1;624;1;2
97100.102.101;Корпус воронки;Сталь 40Х ф110_1225450000;Сталь 40Х;110;764;78;3;1;255;1;3
97100.102.201;Корпус;Сталь 40Х ф110_1225450000;Сталь 40Х;110;900;60;2;1;450;1;2
97100.102.001;Переводник;Сталь 40Х ф110_1225450000;Сталь 40Х;110;854;45;3;1;285;1;3
98710.20.70.002 Э;Корпус;Сталь 40ХН D130 22;Сталь 40ХН;130;925;45;2;1;463;1;2
93900.01.00.008;Переводник П-66/73к;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;727;32;2;1;364;1;2
93920.01.02.037;Переводник Н-86/102 d52к;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 077;52;2;1;539;1;2
95000.04.002м;Плашка;Сталь 9ХС ф150_1511309100;Сталь 9ХС;150;1 145;78;18;3;182;3;6
92001.01.211;Корпус;Сталь 40Х ф200_1229290000;Сталь 40Х;200;983;138;3;1;328;1;3
92101.03.061;Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;813;117;2;1;407;1;2
93900.10.01.001;Переводник П-64,3/73к;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;1 094;35;3;1;365;1;3
93900.10.01.002;Переводник П-64,3/76к;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 094;32;3;1;365;1;3
93910.10.00.001;Переводник М-64,3/76;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 019;35;3;1;340;1;3
93910.10.00.003;Переводник М-64,3/86;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 109;35;3;1;370;1;3
94900.04.921;Корпус;Сталь 38ХГМ ф285 ;Сталь 38ХГМ;285;910;90;2;1;455;1;2
94900.04.931;Корпус;Сталь 38ХГМ ф250_1251083090;Сталь 38ХГМ;250;874;78;2;1;437;1;2
86401.232;Колокол КГ63-58/85 (З-65);Сталь 20Х ф 95_1283000000;Сталь 20Х;95;1 287;40;2;1;644;1;2
86401.233;Колокол КГ75-70/90(З-65);Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 307;40;2;1;654;1;2
86401.339;Колокол КВ110-90/124  (З-86);Сталь 20ХГНМ ф 135_1211600000;Сталь 20ХГНМ;135;1 257;56;2;1;629;1;2
92201.02.701;Корпус;Сталь 20Х ф120_1279120000;Сталь 20Х;120;1 065;70;4;1;266;1;4
86401.341;Колокол;Сталь 20ХГНМ ф 125 _1224300000;Сталь 20ХГНМ;125;1 297;45;2;1;649;1;2
86401.343;Колокол;Сталь 20ХГНМ ф 140 _1220400000;Сталь 20ХГНМ;140;1 317;45;2;1;659;1;2
86401.944;Колокол;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 137;45;2;1;569;1;2
86401.945;Колокол;Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 047;45;2;1;524;1;2
86602.048;Метчик;Сталь 20Х ф105_1257105000;Сталь 20Х;105;815;32;3;1;272;1;3
86602.049;Метчик;Сталь 20Х ф100_1209910000;Сталь 20Х;100;824;35;3;1;275;1;3
86602.051;Метчик;Сталь 20Х ф105_1257105000;Сталь 20Х;105;824;45;3;1;275;1;3
90501.00.391;Корпус;Сталь 40Х ф105_1225440000;Сталь 40Х;105;1 170;25;5;1;234;1;5
90501.00.411;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 170;32;5;1;234;1;5
90501.00.421;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 170;32;5;1;234;1;5
90501.00.431;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 035;38;4;1;259;1;4
90501.00.401;Корпус;Сталь 40Х ф115_1215400000;Сталь 40Х;115;1 170;32;5;1;234;1;5
90502.00.181;Корпус;Сталь 40Х ф110_1225450000;Сталь 40Х;110;1 170;25;5;1;234;1;5
90502.00.182;Пилот;Сталь 40Х ф 50_1204211100;Сталь 40Х;50;540;14;2;1;270;1;2
93900.00.00.144;Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 107;50;2;1;554;1;2
93900.00.00.145;Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 107;50;2;1;554;1;2
86604.086;Метчик;Сталь 20Х ф120_1279120000;Сталь 20Х;120;1 005;32;3;1;335;1;3
93900.00.00.147;Переводник;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 080;102;2;1;540;1;2
86401.946;Колокол;Сталь 20Х ф145_1207400000;Сталь 20Х;145;1 143;68;2;1;572;1;2
93902.00.00.045;Переводник;Сталь 20Х2Н4А ф150_1248400000;Сталь 20Х2Н4А;150;953;58;2;1;477;1;2
93902.00.00.063;Переводник;Сталь 20Х2Н4А ф190_1211709000;Сталь 20Х2Н4А;190;1 078;58;2;1;539;1;2
93902.00.00.073;Переводник;Сталь 20Х2Н4А ф220_1215303000;Сталь 20Х2Н4А;220;1 066;123;2;1;533;1;2
93902.00.00.085;Переводник;Сталь 20Х2Н4А ф190_1211709000;Сталь 20Х2Н4А;190;1 078;78;2;1;539;1;2
93912.00.018;Переводник;Сталь 20Х2Н4А ф240_1271707000;Сталь 20Х2Н4А;240;892;123;2;1;446;1;2
93912.00.032;Переводник;Сталь 20Х2Н4А ф210_1242210100;Сталь 20Х2Н4А;210;1 220;102;3;1;407;1;3
93912.00.014;Переводник;Сталь 20Х2Н4А ф150_1248400000;Сталь 20Х2Н4А;150;1 109;78;3;1;370;1;3
93922.00.00.012;Переводник;Сталь 20Х2Н4А ф210_1242210100;Сталь 20Х2Н4А;210;1 132;90;2;1;566;1;2
93920.00.00.045;Переводник;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;907;32;2;1;454;1;2
94100.00.00.045;Переводник МЗ-65хН 60;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;824;35;3;1;275;1;3
86604.087;Метчик МСЗ-83;Сталь 20Х ф120_1279120000;Сталь 20Х;120;1 005;38;3;1;335;1;3
93920.00.00.039;Переводник Н-65/66;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;897;24;2;1;449;1;2
93920.00.00.051;Переводник Н-65/65;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;897;24;2;1;449;1;2
86401.167;Колокол КС 83-63/118 (102);Сталь 20Х ф130_1225600000;Сталь 20Х;130;977;60;2;1;489;1;2
92201.02.711;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 061;93;4;1;265;1;4
92201.02.721;Корпус;Сталь 20Х ф140_1263360000;Сталь 20Х;140;1 061;93;4;1;265;1;4
92201.01.311;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;1 004;102;3;1;335;1;3
92201.01.321;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 004;102;3;1;335;1;3
92201.03.141;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 267;40;2;1;634;1;2
92201.03.151;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;1 267;40;2;1;634;1;2
92201.02.731;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;1 061;93;4;1;265;1;4
90300.00.131;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;824;45;2;1;412;1;2
90501.00.441;Корпус;Сталь 40Х ф100_1241000000;Сталь 40Х;100;981;24;4;1;245;1;4
86401.949;Колокол К58-40 (3-73);Сталь 20Х ф100_1209910000;Сталь 20Х;100;1 007;40;2;1;504;1;2
94000.00.027;Переводник П 73х114;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 001;64;4;1;250;1;4
93900.00.00.148;Переводник П-86/117;Сталь 38ХГМ ф150_1294070000;Сталь 38ХГМ;150;1 027;56;2;1;514;1;2
90501.00.471;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 061;38;4;1;265;1;4
90501.00.461;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 021;38;4;1;255;1;4
90501.00.451;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 021;38;4;1;255;1;4
94900.04.941;Корпус;Сталь 38ХГМ ф250_1251083090;Сталь 38ХГМ;250;874;78;2;1;437;1;2
90501.00.481;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 061;45;4;1;265;1;4
90501.00.482;Пилот;Сталь 40Х ф 75_1216000000;Сталь 40Х;75;634;28;2;1;317;1;2
90213.00.011;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;707;45;2;1;354;1;2
90213.00.021;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;707;45;2;1;354;1;2
90213.00.031;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;707;45;2;1;354;1;2
93922.00.04.047;Переводник Н-102/133 D135/170 d60 L500(Т);Сталь 20Х2Н4А ф180  1248303010;Сталь 20Х2Н4А;180;1 027;60;2;1;514;1;2
93922.00.04.048;Переводник Н-108/133 D135/170 d60 L500(Т);Сталь 20Х2Н4А ф180  1248303010;Сталь 20Х2Н4А;180;1 027;60;2;1;514;1;2
98323.00.02.001;Ниппель нижний;Сталь 10Х11Н23Т3МР ф105_1502024300;Сталь 10Х11Н23Т3МР;105;843;56;2;1;422;1;2
98323.00.02.002;Ниппель верхний;Сталь 10Х11Н23Т3МР ф105_1502024300;Сталь 10Х11Н23Т3МР;105;1 007;56;2;1;504;1;2
98323.00.02.003;Гильза;Сплав 36НХТЮ5М ф 80;Сплав 36НХТЮ5М;80;779;56;2;1;390;1;2
